HeatOutputPercent,MixedAirTemp,OutdoorAirEnthalpyReference,SpacePressActive,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint
30.215,66.2034,16.7147,0.0254,41.5843,68.2916,1.935,57.8326,58.0
100.0,66.2034,16.8477,0.0254,45.0328,69.4077,1.8828,59.5608,58.0
13.645,66.2034,16.8477,0.0251,48.4508,69.4077,1.9149,54.9163,58.0
88.73,65.4834,16.8713,0.0245,41.4012,68.3276,1.8948,55.7264,58.0
60.535,66.6715,16.8713,0.0257,43.8426,69.8398,1.8747,58.4626,58.0
13.115,65.5734,16.7054,0.0213,45.6431,68.6157,1.9269,59.9208,58.0
100.0,65.5734,16.8713,0.0222,43.0797,68.6157,1.8667,59.9208,58.0
14.865,65.5734,16.7572,0.0265,41.92,68.6157,1.9069,57.6346,58.0
82.545,64.8353,16.8406,0.0255,45.0633,68.6157,1.9069,57.6346,58.0
59.875,65.6634,16.4984,0.0252,45.0633,69.8038,1.8667,56.1044,58.0
12.635,64.1152,16.3703,0.0265,41.7674,68.4897,1.9149,57.7246,58.0
100.0,64.1152,16.3685,0.0269,44.9718,68.4897,1.8707,57.0945,58.0
24.665,64.1152,16.262,0.0272,45.6126,69.4798,1.9069,59.6508,58.0
71.425,62.189,15.9269,0.0243,41.9505,68.2016,1.9109,58.4626,58.0
100.0,62.8371,15.7801,0.0263,45.1549,69.4437,1.8667,58.4626,58.0
35.34,62.8371,15.3532,0.0274,43.9342,69.4437,1.9109,58.4626,58.0
99.78,61.919,15.2518,0.0271,41.9505,68.4536,1.8988,58.4626,58.0
75.86,63.0171,14.8101,0.0281,46.8028,69.6778,1.8747,58.4626,58.0
29.29,62.009,14.6431,0.0266,42.3167,68.6157,1.9149,57.4545,58.0
100.0,62.009,14.2462,0.0269,41.096,68.6157,1.8667,58.1926,58.0
30.36,62.009,14.2395,0.0251,46.1925,69.5158,1.8868,58.1926,58.0
78.59,61.0909,14.1702,0.0246,46.7113,68.2556,1.9149,58.1926,58.0
100.0,61.829,13.9854,0.0251,42.2862,69.4077,1.8707,58.1926,58.0
4.84,61.829,13.737,0.0233,47.7794,69.4077,1.9109,57.5446,58.0
100.0,60.3708,13.6641,0.0257,42.4693,67.9676,1.9069,57.5446,58.0
100.0,61.1989,13.3467,0.0246,43.5374,69.2817,1.8747,57.5446,58.0
30.905,61.1989,13.2068,0.0246,44.9107,69.2817,1.9069,57.5446,58.0
100.0,60.3708,12.6941,0.0239,50.3428,68.5617,1.8788,57.5446,58.0
100.0,60.3708,12.4476,0.0251,40.974,69.3537,1.8667,57.5446,58.0
18.81,60.3708,12.1726,0.0251,45.3074,69.3537,1.9029,57.5446,58.0
100.0,59.7408,12.0484,0.0245,40.5467,68.2916,1.8747,56.4644,58.0
100.0,60.6409,11.9553,0.0255,49.5494,69.2817,1.8788,57.5446,58.0
42.405,60.6409,11.7675,0.0248,41.2791,69.2817,1.8788,57.5446,58.0
56.945,59.6508,11.6136,0.0254,44.5445,68.3636,1.9149,56.5545,58.0
100.0,59.6508,11.4893,0.0249,47.1385,69.1197,1.8667,56.5545,58.0
100.0,60.4608,11.3651,0.0249,39.7838,69.1197,1.8707,56.5545,58.0
30.02,60.4608,11.2408,0.0245,48.0235,69.1197,1.9149,56.5545,58.0
99.9,59.0927,11.1787,0.0242,40.9435,69.1197,1.8868,56.5545,58.0
99.9,60.0108,10.9535,0.0274,44.453,69.1197,1.8747,56.5545,58.0
59.425,60.0108,10.7244,0.0274,49.3663,69.1197,1.8747,57.1845,58.0
69.145,58.6427,10.7244,0.0271,41.4012,68.1656,1.9229,55.7264,58.0
100.0,59.2727,10.7244,0.0266,43.1712,68.9577,1.8828,55.7264,58.0
100.0,59.2727,10.7244,0.0274,48.2066,68.9577,1.8667,56.5545,58.0
87.655,60.0108,10.7244,0.0277,45.5211,68.9577,1.8627,56.5545,58.0
52.425,59.1827,10.7244,0.0269,42.5914,68.9577,1.8988,56.5545,58.0
95.715,59.1827,10.7244,0.0265,45.6431,68.9577,1.8707,55.9244,58.0
95.715,59.1827,10.7244,0.0275,51.8992,68.9577,1.8667,55.9244,58.0
95.715,59.1827,10.7244,0.0246,40.6078,68.9577,1.8788,55.9244,58.0
32.165,59.1827,10.7244,0.0255,43.9952,68.9577,1.9029,55.9244,58.0
100.0,59.1827,10.7244,0.0243,49.0611,68.9577,1.8828,55.9244,58.0
100.0,59.1827,9.573,0.0275,42.3167,68.9577,1.8667,55.9244,58.0
100.0,59.1827,9.432,0.0275,41.7674,68.9577,1.8747,55.9244,58.0
50.91,59.1827,9.432,0.0269,46.6502,68.9577,1.8788,55.9244,58.0
100.0,58.5527,9.432,0.0269,48.7864,68.9577,1.9069,55.9244,58.0
100.0,58.5527,9.1736,0.0275,40.2721,68.9577,1.8747,55.9244,58.0
100.0,58.5527,8.9874,0.0275,42.805,68.9577,1.8707,55.9244,58.0
70.62,58.5527,8.8572,0.0275,47.932,68.9577,1.8667,55.9244,58.0
70.62,58.5527,8.6014,0.0278,50.1292,68.9577,1.8788,55.9244,58.0
70.62,58.5527,8.4703,0.0245,40.6383,68.9577,1.8868,55.2763,58.0
70.62,58.5527,8.4703,0.0251,44.8192,68.9577,1.8948,55.2763,58.0
70.62,58.5527,8.4047,0.0272,48.817,68.9577,1.8908,55.2763,58.0
96.675,58.5527,8.1435,0.0272,43.1712,68.9577,1.8788,55.2763,58.0
96.675,58.5527,8.2756,0.0272,41.1876,68.9577,1.8667,55.2763,58.0
96.675,58.5527,8.1435,0.0268,44.6055,68.9577,1.8707,55.2763,58.0
96.675,58.5527,7.8793,0.0268,50.648,68.9577,1.8788,55.2763,58.0
96.675,58.5527,7.8793,0.0251,46.6197,68.9577,1.8747,55.2763,58.0
96.675,58.5527,7.8132,0.0237,40.5162,68.9577,1.8828,55.2763,58.0
96.675,58.5527,7.5456,0.0274,43.9647,68.9577,1.8707,55.2763,58.0
96.675,59.9208,7.6763,0.0262,49.6409,68.9577,1.8707,56.3744,58.0
36.035,59.9208,7.8775,0.0272,47.3521,68.9577,1.9109,57.1845,58.0
100.0,59.9208,8.1467,0.0272,42.5304,68.9577,1.8747,57.1845,58.0
51.54,61.829,8.7656,0.0269,48.6033,69.7138,1.8788,58.5527,58.0
48.16,61.0009,9.1082,0.0274,43.4764,68.2916,1.931,57.9226,58.0
100.0,62.099,9.9991,0.0271,42.9576,69.2457,1.8788,57.9226,58.0
25.26,62.099,10.3586,0.0277,46.6197,69.2457,1.9189,57.9226,58.0
92.78,62.099,11.2326,0.0263,42.1641,68.2016,1.8908,57.9226,58.0
77.225,63.9172,11.7123,0.0263,45.7347,69.7498,1.8707,57.9226,58.0
24.12,63.9172,12.7049,0.0272,51.4415,68.6157,1.9269,58.8227,58.0
98.275,63.9172,13.0697,0.0272,42.4083,68.6157,1.8788,57.1845,58.0
11.995,65.9334,13.9528,0.0272,47.2606,69.6418,1.9189,57.1845,58.0
44.265,64.7453,14.3071,0.0268,43.0492,68.2916,1.935,57.1845,58.0
94.405,65.8434,15.1484,0.0268,44.6361,69.5518,1.8788,56.1044,58.0
0.0,66.5635,15.344,0.0245,47.2911,69.5518,1.931,59.3627,58.0
98.78,65.7534,16.1411,0.0245,42.0116,68.4536,1.8667,60.2808,58.0
33.1,67.3915,16.491,0.0255,46.8333,69.8758,1.8828,55.0063,58.0
18.61,66.3834,17.3758,0.0239,43.7205,68.2916,1.9269,60.1008,58.0
100.0,66.3834,17.7124,0.0252,41.7674,69.2097,1.8547,54.1962,58.0
1.88,67.7516,18.2768,0.0252,46.9249,69.2097,1.931,59.8308,58.0
70.19,67.0315,18.4814,0.0271,41.4012,68.0936,1.9069,55.0063,58.0
70.19,68.0396,19.027,0.0268,46.9859,69.7498,1.8828,61.3789,58.0
0.0,68.0396,19.3331,0.0263,42.5914,68.6517,1.9269,56.7345,58.0
94.055,68.0396,19.6146,0.0258,46.4976,68.6517,1.8747,60.1008,58.0
4.09,68.8497,20.0485,0.0262,51.1668,69.5158,1.9189,60.1008,58.0
45.12,67.0315,19.94,0.0269,44.3614,68.1296,1.9189,54.7363,58.0
93.995,68.4897,19.94,0.0269,41.3707,69.5518,1.8788,60.7309,58.0
0.0,68.4897,20.7877,0.0265,49.5494,69.5518,1.935,58.6427,58.0
87.585,67.3015,21.0674,0.0252,45.3685,68.3276,1.8988,55.4563,58.0
45.12,68.8497,21.4166,0.0255,42.3167,69.8398,1.8667,61.0909,58.0
5.025,67.3915,21.5126,0.0255,47.5658,68.6517,1.935,58.2826,58.0
96.33,67.3915,21.5126,0.0246,45.6126,68.6517,1.8747,57.6346,58.0
5.375,68.4897,21.6479,0.0258,44.8802,68.6517,1.9189,60.4608,58.0
63.155,67.2115,21.8811,0.0263,46.6502,68.6517,1.9189,55.2763,58.0
80.515,68.0396,22.0602,0.0258,45.2769,69.7138,1.8707,59.9208,58.0
7.95,67.0315,22.0483,0.0263,47.4132,68.7597,1.9189,55.0963,58.0
100.0,67.0315,22.1597,0.0263,47.4132,68.7597,1.8747,59.4527,58.0
46.875,67.8596,22.3974,0.0263,45.7042,69.9118,1.8507,54.6463,58.0
19.905,66.1134,22.285,0.0263,48.4202,68.4536,1.935,59.5608,58.0
100.0,65.3933,22.1835,0.0269,46.7113,68.4536,1.8828,59.5608,58.0
16.13,65.3933,22.0134,0.0263,46.7113,69.4437,1.9069,57.5446,58.0
86.045,64.4753,21.6227,0.0268,48.7864,68.1656,1.9189,58.3726,58.0
84.125,65.4834,21.3919,0.0268,46.4671,69.6418,1.8627,59.7408,58.0
26.25,64.4753,21.0992,0.0263,48.5118,68.6157,1.9189,59.7408,58.0
97.845,64.4753,20.9247,0.0268,47.1995,68.6157,1.8667,56.7345,58.0
17.335,64.4753,20.5062,0.0239,46.345,69.5518,1.9149,56.0144,58.0
79.94,63.6472,20.3746,0.0242,48.5118,68.1296,1.9269,59.2727,58.0
100.0,64.7453,19.9409,0.0249,45.9788,69.4437,1.8627,56.5545,58.0
31.265,64.7453,19.799,0.024,47.3521,69.4437,1.9109,57.9226,58.0
98.82,64.0072,19.3499,0.024,47.3521,68.6877,1.8747,57.9226,58.0
35.31,64.0072,19.0143,0.0243,45.7042,69.8758,1.8507,56.5545,58.0
61.245,64.0072,18.7571,0.0257,48.3287,68.1656,1.9269,58.7327,58.0
100.0,64.0072,18.6329,0.0257,46.3145,69.2817,1.8788,57.9226,58.0
31.685,64.0072,18.5294,0.0242,47.169,69.2817,1.9109,58.9127,58.0
100.0,63.2871,18.3599,0.0249,48.2677,68.4897,1.8747,58.9127,58.0
79.205,63.2871,18.2337,0.0249,46.6197,69.6058,1.8587,56.1944,58.0
34.965,63.2871,18.0444,0.0249,48.5118,68.6157,1.9189,59.0927,58.0
100.0,63.2871,17.945,0.024,47.6573,68.6157,1.8667,59.0927,58.0
39.51,63.2871,17.8168,0.024,47.6573,69.5518,1.8707,57.0945,58.0
71.82,63.2871,17.6986,0.024,49.6409,68.4176,1.9029,57.0945,58.0
94.995,63.2871,17.7726,0.0245,48.7559,69.2457,1.8707,58.1926,58.0
41.46,64.0072,17.7155,0.0234,49.4883,69.2457,1.8828,59.0027,58.0
83.52,63.1071,17.7155,0.0252,51.3499,68.2916,1.9109,56.3744,58.0
96.5,64.0072,17.8616,0.0252,50.1292,69.3537,1.8587,58.0126,58.0
42.7,64.0072,17.8616,0.0248,51.5635,69.3537,1.9069,58.0126,58.0
81.175,64.0072,18.1428,0.0266,53.0589,68.3636,1.9029,58.0126,58.0
94.33,64.0072,18.1428,0.0248,51.6246,69.4437,1.8747,58.0126,58.0
40.825,64.0072,18.4209,0.0245,53.0284,69.4437,1.9069,58.0126,58.0
93.63,64.0072,18.4209,0.0242,53.0284,68.6517,1.8707,59.0027,58.0
60.925,64.6553,18.4964,0.0242,52.4791,69.6778,1.8547,58.3726,58.0
43.085,64.0072,18.6335,0.0237,54.6458,68.4897,1.9069,56.1044,58.0
99.39,64.6553,18.9861,0.0234,53.8829,69.2097,1.8547,59.7408,58.0
32.585,64.6553,19.0551,0.0242,53.8829,69.2097,1.9109,59.0027,58.0
84.145,64.6553,19.3312,0.0239,56.2327,68.4536,1.8828,56.6445,58.0
95.3,64.6553,19.4692,0.0249,54.5543,69.5158,1.8747,56.6445,58.0
37.415,64.6553,19.6073,0.0258,56.3548,68.8137,1.9149,57.6346,58.0
99.005,64.6553,19.6073,0.0229,56.3548,68.8137,1.8587,59.9208,58.0
51.79,65.6634,19.6763,0.0245,56.3548,69.6778,1.8747,59.9208,58.0
44.98,64.8353,19.8143,0.026,58.1553,68.4536,1.9189,58.5527,58.0
100.0,64.8353,19.9524,0.026,56.7515,69.2457,1.8667,58.5527,58.0
14.62,64.8353,20.0904,0.0263,57.9417,69.2457,1.9189,59.6508,58.0
100.0,64.8353,20.2975,0.0263,58.8267,68.4897,1.8627,58.5527,58.0
53.79,66.0234,20.2975,0.0263,56.7515,69.7498,1.8707,58.5527,58.0
44.125,64.8353,20.4355,0.0266,59.4676,68.3276,1.9189,59.7408,58.0
100.0,65.6634,20.5735,0.0254,57.4229,69.2817,1.8587,59.7408,58.0
22.725,65.6634,20.7116,0.0239,58.0638,69.2817,1.9109,59.7408,58.0
100.0,65.6634,20.8496,0.0257,59.315,68.5617,1.8667,59.7408,58.0
45.725,66.5635,20.9186,0.0265,57.7586,69.8398,1.8788,59.7408,58.0
46.565,65.2853,21.0567,0.0262,61.6038,68.2916,1.9189,60.3708,58.0
85.98,66.5635,21.0567,0.0248,59.4676,69.7138,1.8507,60.3708,58.0
0.0,66.5635,21.1947,0.0306,62.4888,69.7138,1.9269,56.1044,58.0
0.0,65.8434,21.3328,0.0077,63.8621,68.9217,1.951,55.1863,58.0
0.0,65.8434,21.4708,0.0159,62.6109,68.9217,1.955,51.658,54.0
0.0,65.8434,21.5398,0.006,63.8621,68.9217,1.9872,53.5662,54.0
33.135,65.8434,21.7756,0.015,64.7471,68.9217,1.9751,53.5662,54.0
100.0,66.6715,21.9146,0.033,64.7471,68.9217,1.9149,55.5464,54.0
89.735,68.0396,22.0536,0.033,62.3972,68.9217,1.9069,53.8362,54.0
41.94,68.0396,22.5033,0.033,64.2283,68.9217,1.955,53.2781,54.0
90.425,68.0396,22.7833,0.03,64.2283,68.9217,1.9149,53.2781,54.0
5.735,68.8497,23.6629,0.028,62.7329,68.9217,1.9631,55.3663,54.0
39.185,67.7516,24.0434,0.0083,67.219,68.9217,1.9912,54.1962,54.0
100.0,68.7597,24.6639,0.0284,67.219,68.9217,1.9029,54.9163,54.0
25.64,69.8578,25.075,0.035,63.8011,69.8038,1.955,53.7462,54.0
54.955,69.8578,25.6398,0.0306,66.7307,68.2016,1.9912,53.1881,54.0
70.195,70.6859,25.9804,0.0306,64.1673,69.8038,1.9069,55.0963,54.0
2.505,69.6778,26.5748,0.031,66.1814,68.6157,1.9952,53.4762,54.0
100.0,69.6778,26.764,0.0336,66.1814,68.6157,1.935,54.2862,54.0
4.185,71.0639,27.4506,0.0289,65.3269,69.7138,1.9671,53.4762,54.0
45.665,69.8578,27.7735,0.0272,67.6463,68.1656,2.0032,54.8263,54.0
95.065,70.7759,28.0148,0.0291,64.8692,69.6058,1.9229,54.0162,54.0
0.0,70.7759,28.1411,0.0304,65.9373,69.6058,1.9952,54.0162,54.0
91.995,69.5878,28.1715,0.0309,68.2261,68.2016,1.9631,54.0162,54.0
49.06,70.9559,28.5828,0.0274,64.625,69.8398,1.931,54.0162,54.0
5.83,70.2358,28.709,0.0284,67.3106,68.4897,2.0032,54.0162,54.0
100.0,70.9559,28.422,0.0327,66.4256,68.4897,1.9269,54.0162,54.0
0.0,70.9559,28.696,0.0303,65.2354,69.5158,1.9912,54.0162,54.0
48.145,70.9559,28.9015,0.0321,68.0735,68.1656,2.0112,54.0162,54.0
78.965,72.342,29.3456,0.0313,65.2964,69.7138,1.931,54.0162,54.0
0.0,71.2439,29.6586,0.0272,66.9444,68.8497,2.0112,53.0981,54.0
100.0,71.2439,29.5373,0.0312,67.9819,68.8497,1.9149,53.0981,54.0
36.085,72.7921,29.5901,0.0291,65.3574,69.8398,1.947,54.6463,54.0
69.61,70.9559,30.2626,0.0287,68.6533,67.9676,2.0193,54.6463,54.0
100.0,72.252,29.9029,0.0307,65.8762,69.4437,1.9269,53.9262,54.0
13.18,72.252,29.9029,0.03,66.7002,69.4437,2.0032,53.9262,54.0
100.0,71.4239,30.0222,0.0275,66.7002,69.4437,1.9069,53.3681,54.0
8.25,71.4239,30.0222,0.0266,66.7002,69.4437,1.9912,54.4662,54.0
100.0,70.5959,30.0222,0.0266,68.5618,68.5617,1.9269,54.4662,54.0
12.07,71.4239,29.9029,0.0271,65.2964,69.7498,1.9591,54.4662,54.0
98.9,69.9478,29.724,0.0262,69.6909,67.8056,1.9631,53.1881,54.0
53.04,71.514,29.5426,0.0269,64.7776,69.8758,1.9109,54.5563,54.0
53.04,69.9478,29.6586,0.0263,69.1721,67.9676,2.0032,54.5563,54.0
83.26,70.9559,29.416,0.0266,65.6016,69.7498,1.8988,53.9262,54.0
18.9,70.0558,29.416,0.0266,68.6228,68.3276,1.9952,53.9262,54.0
100.0,70.0558,29.3456,0.0252,66.8528,69.4077,1.9029,53.9262,54.0
5.035,70.0558,29.3329,0.0265,67.5852,68.6157,1.9952,54.6463,54.0
100.0,70.0558,29.0864,0.0265,67.5852,68.6157,1.9189,53.1881,54.0
90.235,70.0558,29.0687,0.0265,66.4866,69.5518,1.9269,54.6463,54.0
45.59,70.0558,28.8603,0.0265,68.1345,68.6157,1.9751,53.1881,54.0
100.0,69.2277,28.8983,0.0258,68.1345,68.6157,1.939,53.9262,54.0
87.77,69.2277,28.8708,0.0239,66.8223,69.5518,1.9229,53.9262,54.0
49.82,69.2277,28.7436,0.0242,68.3787,68.7237,1.9711,53.9262,54.0
100.0,69.2277,28.648,0.0245,68.3787,68.7237,1.955,53.9262,54.0
72.06,69.2277,28.5839,0.0242,66.9444,69.5518,1.9269,54.4662,54.0
53.125,69.2277,28.3548,0.0237,68.7144,68.4536,1.9952,53.8362,54.0
100.0,69.2277,28.3149,0.0254,68.7144,68.4536,1.931,53.8362,54.0
49.76,69.2277,28.2066,0.0245,67.0054,69.4437,1.9591,53.8362,54.0
94.99,68.1296,27.9443,0.0249,69.2637,68.3276,1.9831,53.8362,54.0
100.0,68.8497,27.7476,0.024,67.0969,69.4798,1.931,54.4662,54.0
62.95,68.8497,27.6318,0.0234,67.7683,69.4798,1.951,54.4662,54.0
62.95,68.8497,27.3015,0.0263,68.6839,69.4798,1.9591,54.4662,54.0
65.275,68.1296,27.1694,0.0258,68.6839,68.5617,1.9591,54.4662,54.0
84.145,68.1296,27.0462,0.0258,68.6839,68.5617,1.939,54.4662,54.0
84.145,68.8497,27.0462,0.0263,66.8528,69.4437,1.9229,53.8362,54.0
56.98,68.8497,26.9861,0.0272,67.8294,69.4437,1.955,53.8362,54.0
89.6,68.0396,27.1257,0.0269,69.6299,68.3636,1.9791,53.8362,54.0
94.775,68.7597,26.9907,0.0265,67.8599,69.2457,1.931,53.8362,54.0
34.115,68.7597,27.1293,0.0258,66.9138,69.2457,1.9872,53.8362,54.0
100.0,67.6616,27.2654,0.0258,69.9961,68.3276,1.939,53.8362,54.0
100.0,68.7597,27.405,0.0258,68.1345,69.3537,1.9269,54.4662,54.0
39.375,68.7597,27.405,0.0245,68.1345,69.3537,1.9751,54.4662,54.0
100.0,68.0396,27.405,0.0245,70.2402,68.3636,1.943,54.4662,54.0
100.0,68.8497,27.2679,0.0236,67.6768,69.4437,1.935,54.4662,54.0
14.76,68.7597,27.4065,0.0251,68.1651,69.0117,2.0032,54.0162,54.0
100.0,68.7597,27.4065,0.0254,69.7825,69.0117,1.9189,54.0162,54.0
37.055,68.7597,27.6842,0.0249,66.9138,69.8038,1.9591,54.0162,54.0
100.0,67.7516,28.0338,0.0262,71.9797,67.8056,1.951,54.0162,54.0
76.685,69.1377,28.0338,0.0255,66.9444,69.7498,1.9109,53.1881,54.0
52.55,67.9496,28.1738,0.0262,70.6675,68.0036,2.0153,54.6463,54.0
100.0,68.7597,28.1738,0.0258,67.5852,69.2457,1.9269,53.8362,54.0
9.26,68.7597,28.0338,0.0258,68.6839,69.2457,2.0112,53.8362,54.0
100.0,68.7597,28.0338,0.0258,69.7215,69.2457,1.9269,54.4662,54.0
25.4,69.4978,27.9638,0.0265,66.7613,69.2457,1.9671,54.4662,54.0
100.0,67.8596,27.9638,0.0272,71.1253,67.9676,1.9229,54.4662,54.0
61.24,69.4077,27.9638,0.0255,66.8528,69.7498,1.9229,54.4662,54.0
70.705,68.0396,28.0338,0.0248,71.0032,67.8956,2.0072,54.4662,54.0
100.0,69.2277,28.1738,0.0265,68.104,69.4437,1.9109,54.4662,54.0
22.5,69.2277,28.3138,0.0258,69.0195,68.4536,2.0112,54.4662,54.0
100.0,69.2277,28.3138,0.0258,69.0195,68.4536,1.9029,54.4662,54.0
11.21,69.2277,28.3098,0.0263,68.0735,69.2457,1.9952,54.4662,54.0
100.0,68.3096,28.3098,0.0263,69.4773,68.4897,1.9229,54.4662,54.0
33.75,69.3177,28.3098,0.0245,66.9138,69.7498,1.955,53.8362,54.0
100.0,67.6616,28.3098,0.0233,71.7661,67.9676,1.951,53.8362,54.0
65.74,68.6697,28.3098,0.0248,66.9749,69.8758,1.9189,53.8362,54.0
67.35,67.9496,28.5979,0.0248,71.7051,67.8596,2.0233,53.8362,54.0
98.02,68.9577,28.8839,0.0242,67.8294,69.4437,1.939,53.8362,54.0
0.0,68.9577,29.3899,0.0237,69.0195,69.4437,2.0193,53.8362,54.0
100.0,67.7516,29.3899,0.0277,66.4256,68.4176,1.9591,50.9379,48.0
61.2,69.0477,29.5338,0.0277,61.1766,69.7498,1.9671,50.9379,48.0
69.045,67.3015,29.3863,0.0281,68.1956,67.8956,2.0755,49.8398,48.0
100.0,68.1296,29.0969,0.0266,58.491,68.9577,2.0072,47.8596,48.0
97.795,68.1296,28.9549,0.0289,57.7281,68.9577,1.9831,48.8497,48.0
0.0,68.1296,28.8839,0.0156,57.7281,68.9577,2.0915,48.8497,48.0
46.665,65.5734,28.7419,0.0176,59.1014,68.1296,2.1236,47.6796,48.0
100.0,67.3015,28.743,0.0257,59.8033,68.1296,2.0032,48.7597,48.0
100.0,68.3996,28.743,0.0269,57.9417,69.2817,1.9751,48.7597,48.0
31.92,68.3996,28.743,0.0225,56.721,69.2817,2.0674,46.7795,48.0
100.0,68.3996,28.886,0.0072,57.9417,69.2817,2.0032,48.1296,48.0
92.185,68.3996,28.886,0.0229,56.782,69.2817,1.9751,48.1296,48.0
61.14,68.3996,28.886,0.0205,57.8501,69.2817,2.0193,48.1296,48.0
81.725,68.3996,28.886,0.0214,57.8501,69.2817,1.9952,48.8497,48.0
58.815,68.3996,29.03,0.0208,57.8501,69.2817,1.9872,49.5698,48.0
51.105,68.3996,29.1739,0.0039,60.3221,69.2817,2.0474,49.5698,48.0
71.355,68.3996,29.2459,0.0101,58.3079,69.2817,2.0273,48.5797,48.0
46.46,68.3996,29.3899,0.0104,58.3079,69.2817,2.0273,49.2097,48.0
45.655,68.3996,29.5338,0.0104,60.3526,69.2817,2.0554,49.2097,48.0
45.655,68.3996,29.6778,0.012,62.6414,69.2817,2.0434,50.5599,48.0
45.655,68.3996,29.6778,0.0094,60.7798,69.2817,2.0715,47.9496,48.0
100.0,67.3015,29.8217,0.0106,58.9793,68.4897,2.0112,47.4095,48.0
100.0,67.3015,29.8217,0.0081,58.3689,69.4077,2.0112,48.9397,48.0
1.285,67.3015,27.6842,0.0095,56.1717,69.4077,2.0755,47.7696,48.0
87.815,64.7453,27.3337,0.0065,58.7962,67.9316,2.1036,47.7696,48.0
100.0,65.6634,26.0736,0.0098,56.9041,68.8137,1.9751,47.7696,48.0
100.0,65.6634,25.3036,0.008,56.9041,68.8137,1.9952,48.3096,48.0
100.0,67.1215,24.6244,0.0118,57.667,68.8137,1.9671,48.3096,48.0
25.89,67.1215,24.2694,0.0118,56.8736,69.6058,2.0353,47.6796,48.0
23.31,64.7453,24.4954,0.0124,59.2845,68.6517,2.0795,47.6796,48.0
100.0,65.7534,24.0965,0.012,59.2845,68.6517,1.9952,47.6796,48.0
100.0,65.7534,24.4954,0.0071,59.2845,68.6517,1.951,48.3996,48.0
0.0,66.5635,24.6393,0.0112,62.4278,69.6418,2.0474,48.3996,48.0
0.0,65.3933,24.7113,0.0115,63.6485,68.9217,2.0915,48.3996,48.0
94.065,64.3852,24.5254,0.011,62.1836,68.9217,1.9992,48.3996,48.0
88.105,66.0234,23.882,0.0109,58.1858,68.9217,1.951,47.4095,48.0
14.39,66.0234,23.739,0.0127,59.2234,68.9217,2.0474,48.4896,48.0
100.0,64.1152,23.7036,0.0263,63.1297,67.5356,2.0353,48.4896,48.0
100.0,65.5734,23.7036,0.0263,58.1248,67.5356,1.9591,47.7696,48.0
100.0,66.2934,23.5597,0.0245,57.0872,68.8137,1.955,47.7696,48.0
100.0,66.2934,23.4531,0.0245,55.8665,68.8137,1.943,47.7696,48.0
76.15,66.2934,23.0957,0.0239,55.8665,68.8137,1.951,47.7696,48.0
69.035,66.2934,22.8097,0.0236,55.8665,68.8137,1.9751,47.7696,48.0
100.0,65.1953,22.5953,0.0236,56.6294,68.8137,1.9631,47.7696,48.0
100.0,65.1953,22.3093,0.0246,56.6294,68.8137,1.943,47.7696,48.0
100.0,65.1953,21.7137,0.0223,56.6294,68.8137,1.935,48.6697,48.0
100.0,65.1953,21.2877,0.0234,56.6294,68.8137,1.9269,48.0396,48.0
100.0,65.1953,20.5778,0.0216,55.8665,68.8137,1.943,48.0396,48.0
100.0,64.4753,20.1519,0.0222,55.8665,68.8137,1.9269,48.0396,48.0
100.0,64.4753,19.6549,0.0207,55.0731,68.8137,1.9189,48.0396,48.0
100.0,64.4753,19.2215,0.021,55.0731,68.8137,1.9189,48.0396,48.0
100.0,63.6472,18.446,0.024,55.0731,68.8137,1.9189,48.0396,48.0
100.0,63.6472,18.2351,0.0258,54.2186,68.8137,1.9269,47.4095,48.0
100.0,63.6472,18.0917,0.0251,54.2186,68.8137,1.9269,48.3996,48.0
100.0,63.6472,17.9487,0.0246,54.2186,68.8137,1.9189,48.3996,48.0
100.0,63.6472,17.9487,0.0255,54.2186,68.8137,1.9189,47.5896,48.0
100.0,63.6472,18.0174,0.0255,53.6082,68.8137,1.9069,48.1296,48.0
100.0,63.6472,18.1613,0.0243,53.6082,68.8137,1.931,47.4095,48.0
100.0,63.6472,18.3034,0.0246,53.6082,68.8137,1.9269,47.4095,48.0
100.0,63.6472,18.5212,0.0237,53.6082,68.8137,1.931,48.3996,48.0
100.0,63.6472,18.5212,0.021,53.6082,68.8137,1.9189,48.3996,48.0
100.0,62.6571,18.4491,0.021,54.5543,67.9676,1.9269,47.1395,48.0
100.0,62.6571,18.3062,0.0213,53.6387,67.9676,1.9229,47.1395,48.0
100.0,62.6571,17.7381,0.0228,53.6387,67.9676,1.9109,47.1395,48.0
100.0,62.6571,17.6628,0.022,53.6387,67.9676,1.9069,48.8497,48.0
100.0,62.6571,17.2412,0.0225,52.2349,67.9676,1.9029,48.8497,48.0
100.0,62.6571,17.2412,0.0251,51.5941,67.9676,1.9029,48.2196,48.0
100.0,62.6571,16.7443,0.026,51.5941,67.9676,1.9069,48.2196,48.0
100.0,62.6571,16.6023,0.0246,51.5941,67.9676,1.9149,47.4995,48.0
100.0,62.6571,16.2605,0.0246,50.7396,67.9676,1.9029,47.4995,48.0
100.0,61.919,16.1763,0.0246,50.0377,67.9676,1.9109,47.4995,48.0
100.0,61.919,15.767,0.0242,50.0377,67.9676,1.9229,47.4995,48.0
