HeatOutputPercent,MixedAirTemp,OutdoorAirEnthalpyReference,SpacePressSetpoint,SpacePressActive,SpaceRelativeHumidityActive,SpaceTemp,SpaceTempSetpointActive,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint
99.145,60.5509,13.9854,0.025,0.033,34.8329,67.5716,61.4314,2.3204,57.9226,58.0
75.075,61.4689,13.737,0.025,0.033,33.4596,69.2457,61.4314,2.3123,56.0144,58.0
100.0,60.5509,13.6641,0.025,0.0341,34.7108,68.1296,61.4314,2.3083,56.0144,58.0
62.655,60.5509,13.3467,0.025,0.0341,34.0699,68.8137,61.4314,2.3525,57.9226,58.0
100.0,60.5509,13.2068,0.025,0.0329,34.0699,68.8137,61.4314,2.2963,57.9226,58.0
59.49,60.5509,12.6941,0.025,0.0345,34.0699,68.8137,61.4314,2.3485,58.9127,58.0
100.0,60.5509,12.4476,0.025,0.0336,34.0699,68.8137,61.4314,2.3043,58.9127,58.0
71.83,59.6508,12.1726,0.025,0.0344,34.6498,67.8596,61.4314,2.3685,58.9127,58.0
98.985,60.3708,12.0484,0.025,0.0339,33.5817,68.9217,61.4314,2.3204,56.7345,58.0
66.875,60.3708,11.9553,0.025,0.0332,33.5817,68.9217,61.4314,2.3444,56.7345,58.0
88.145,60.3708,11.7675,0.025,0.0344,32.8492,68.9217,61.4314,2.2963,56.0144,58.0
61.925,59.5608,11.6136,0.025,0.0356,33.8563,67.8056,61.4314,2.3806,56.0144,58.0
100.0,59.5608,11.4893,0.025,0.033,32.9408,68.8137,61.4314,2.3204,59.7408,58.0
63.625,60.3708,11.3651,0.025,0.0338,32.0863,68.8137,61.4314,2.3123,59.7408,58.0
100.0,59.5608,11.2408,0.025,0.0347,32.0863,68.8137,61.4314,2.3204,57.0945,58.0
60.785,59.5608,11.1787,0.025,0.033,31.7201,68.8137,61.4314,2.3404,55.8344,58.0
100.0,59.5608,10.9535,0.025,0.039,31.7201,68.8137,61.4314,2.3123,59.5608,58.0
58.43,59.5608,10.7244,0.025,0.0385,31.7201,68.8137,61.4314,2.3404,59.5608,58.0
100.0,58.9127,10.7244,0.025,0.0385,32.2694,68.8137,61.4314,2.3083,56.3744,58.0
78.68,58.9127,10.7244,0.025,0.037,32.2694,68.8137,61.4314,2.3123,59.5608,58.0
100.0,58.9127,10.7244,0.025,0.037,32.9713,67.9316,61.4314,2.3003,58.1926,58.0
100.0,58.9127,10.7244,0.025,0.0382,31.9947,68.9217,61.4314,2.3123,56.7345,58.0
83.885,58.2826,10.7244,0.025,0.0371,33.307,67.4635,61.4314,2.3725,59.3627,58.0
100.0,59.1827,10.7244,0.025,0.0371,32.1168,68.8137,61.4314,2.3123,56.0144,58.0
54.295,59.1827,10.7244,0.025,0.0371,32.1168,68.8137,61.4314,2.3404,57.5446,58.0
100.0,59.1827,10.7244,0.025,0.0344,32.1168,68.8137,61.4314,2.3083,57.5446,58.0
66.385,59.1827,10.7244,0.025,0.0344,32.1168,68.8137,61.4314,2.3364,55.8344,58.0
100.0,59.1827,10.7244,0.025,0.0338,32.1168,68.8137,61.4314,2.3163,59.4527,58.0
69.87,59.1827,9.573,0.025,0.0384,31.6896,68.8137,61.4314,2.3204,57.2745,58.0
76.2,58.3726,9.432,0.025,0.0361,31.6896,68.8137,61.4314,2.3043,59.1827,58.0
76.2,58.3726,9.432,0.025,0.0371,31.1708,68.8137,61.4314,2.3324,56.6445,58.0
76.2,58.3726,9.432,0.025,0.0377,30.774,68.8137,61.4314,2.3204,59.3627,58.0
76.2,58.3726,9.1736,0.025,0.0377,30.774,68.8137,61.4314,2.3324,56.1044,58.0
75.33,58.3726,8.9874,0.025,0.0387,30.774,68.8137,61.4314,2.3083,59.1827,58.0
72.16,58.3726,8.8572,0.025,0.0374,30.774,68.8137,61.4314,2.3204,56.8245,58.0
85.58,58.3726,8.6014,0.025,0.0359,30.774,68.8137,61.4314,2.3204,56.8245,58.0
81.83,58.3726,8.4703,0.025,0.033,30.3773,68.8137,61.4314,2.3083,59.0927,58.0
100.0,57.5446,8.4703,0.025,0.0339,31.5065,67.8056,61.4314,2.3364,59.0927,58.0
100.0,58.1926,8.4047,0.025,0.0367,30.652,68.6517,61.4314,2.3163,56.4644,58.0
58.8,58.1926,8.1435,0.025,0.0373,30.652,68.6517,61.4314,2.3364,59.0027,58.0
100.0,58.1926,8.2756,0.025,0.0384,30.652,68.6517,61.4314,2.3043,59.0027,58.0
100.0,58.1926,8.1435,0.025,0.0367,30.1332,68.6517,61.4314,2.3083,59.0027,58.0
76.835,58.1926,7.8793,0.025,0.0374,30.1332,68.6517,61.4314,2.3083,56.5545,58.0
75.745,58.1926,7.8793,0.025,0.035,30.5299,68.6517,61.4314,2.3284,59.2727,58.0
75.745,58.1926,7.8132,0.025,0.0338,30.5299,68.6517,61.4314,2.3123,58.2826,58.0
75.745,58.1926,7.5456,0.025,0.0385,30.5299,68.6517,61.4314,2.3404,56.1044,58.0
73.385,59.2727,7.6763,0.025,0.0376,31.2928,68.6517,61.4314,2.3043,59.7408,58.0
100.0,59.2727,7.8775,0.025,0.0376,32.361,68.6517,61.4314,2.3204,57.5446,58.0
50.34,60.7309,8.1467,0.025,0.0382,32.8492,68.6517,61.4314,2.3444,57.5446,58.0
99.13,60.7309,8.7656,0.025,0.0382,32.8492,68.6517,61.4314,2.3003,57.5446,58.0
87.35,60.7309,9.1082,0.025,0.0377,35.3212,67.3735,61.4314,2.3364,58.9127,58.0
86.055,62.009,9.9991,0.025,0.0399,33.8563,69.1197,61.4314,2.3204,59.5608,58.0
100.0,62.009,10.3586,0.025,0.0388,34.8939,68.0576,61.4314,2.3404,56.4644,58.0
50.365,63.0171,11.2326,0.025,0.0381,34.4972,68.9217,61.4314,2.3324,59.3627,58.0
100.0,63.0171,11.7123,0.025,0.0376,34.4972,68.9217,61.4314,2.3003,57.2745,58.0
77.575,63.0171,12.7049,0.025,0.0376,36.5113,67.3375,61.4314,2.3886,55.7264,58.0
52.44,65.1053,13.0697,0.025,0.0376,33.7342,69.4077,61.4314,2.3404,57.0945,58.0
100.0,65.1053,13.9528,0.025,0.037,35.016,68.4897,61.4314,2.3003,58.8227,58.0
35.105,65.1053,14.3071,0.025,0.0365,35.016,68.4897,61.4314,2.3846,58.8227,58.0
81.15,65.9334,15.1484,0.025,0.0365,33.7037,69.3177,61.4314,2.3043,58.8227,58.0
100.0,65.1953,15.344,0.025,0.0353,36.1451,67.3735,61.4314,2.3364,57.8326,58.0
36.375,66.5635,16.1411,0.025,0.0341,34.3751,69.1557,61.4314,2.3725,56.0144,58.0
100.0,66.5635,16.491,0.025,0.0332,34.9855,69.1557,61.4314,2.3123,56.0144,58.0
62.655,66.5635,17.3758,0.025,0.0332,35.8705,67.4635,61.4314,2.3886,56.6445,58.0
47.685,67.3915,17.7124,0.025,0.0338,33.5817,69.4077,61.4314,2.3364,58.5527,58.0
100.0,67.3915,18.2768,0.025,0.0352,34.3141,68.4897,61.4314,2.3083,59.2727,58.0
30.47,67.3915,18.4814,0.025,0.0367,34.3141,68.4897,61.4314,2.3806,59.2727,58.0
87.395,68.1296,19.027,0.025,0.0373,31.1097,69.2457,61.4314,2.2963,56.9145,58.0
94.375,66.5635,19.3331,0.025,0.0373,32.3304,67.3735,61.4314,2.3123,56.1044,58.0
20.575,68.1296,19.6146,0.025,0.0373,30.6825,68.8137,61.4314,2.3685,56.1044,58.0
93.445,68.1296,20.0485,0.025,0.0373,31.9642,68.8137,61.4314,2.2923,59.0927,58.0
84.66,67.0315,19.94,0.025,0.0373,35.5958,67.4995,61.4314,2.3163,60.6409,58.0
25.59,68.0396,19.94,0.025,0.0384,36.4198,68.6157,61.4314,2.3766,57.5446,58.0
82.54,68.0396,20.7877,0.025,0.037,36.4198,68.6157,61.4314,2.3123,55.2763,58.0
87.66,67.1215,21.0674,0.025,0.0339,40.2039,67.5356,61.4314,2.3244,56.0144,58.0
29.205,68.0396,21.4166,0.025,0.0339,40.2039,68.4897,61.4314,2.3645,58.1926,58.0
87.72,68.0396,21.5126,0.025,0.0339,40.2039,69.2817,61.4314,2.2842,59.0027,58.0
89.625,67.0315,21.5126,0.025,0.0329,44.4154,67.3735,61.4314,2.3043,60.0108,58.0
4.98,68.1296,21.6479,0.025,0.0362,42.3402,68.8857,61.4314,2.3605,58.9127,58.0
100.0,68.1296,21.8811,0.025,0.0368,42.981,68.8857,61.4314,2.2923,57.6346,58.0
28.145,67.0315,22.0602,0.025,0.0364,45.6971,67.8596,61.4314,2.3886,55.0963,58.0
53.345,67.7516,22.0483,0.025,0.0379,43.8661,69.4077,61.4314,2.3324,56.1044,58.0
100.0,66.3834,22.1597,0.025,0.0368,46.4295,67.9676,61.4314,2.3284,57.3645,58.0
22.11,67.4816,22.3974,0.025,0.0373,45.6055,68.7237,61.4314,2.3645,58.6427,58.0
98.4,66.6715,22.285,0.025,0.0373,45.1478,68.7237,61.4314,2.3043,57.8326,58.0
80.6,65.1053,22.1835,0.025,0.0365,47.0399,67.4995,61.4314,2.3284,57.8326,58.0
36.725,65.9334,22.0134,0.025,0.0373,45.3309,68.9217,61.4314,2.3685,57.8326,58.0
100.0,65.1953,21.6227,0.025,0.0377,45.3309,68.9217,61.4314,2.3204,56.1944,58.0
72.255,64.1152,21.3919,0.025,0.0377,48.2606,67.3375,61.4314,2.3926,57.0945,58.0
36.605,65.4834,21.0992,0.025,0.0377,44.9036,69.4437,61.4314,2.3525,55.2763,58.0
100.0,64.1152,20.9247,0.025,0.0377,46.3685,68.2556,61.4314,2.2842,57.7246,58.0
27.345,64.1152,20.5062,0.025,0.0339,46.3685,68.2556,61.4314,2.3725,58.4626,58.0
79.545,64.1152,20.3746,0.025,0.0335,44.629,69.1197,61.4314,2.3083,58.4626,58.0
100.0,64.1152,19.9409,0.025,0.0326,45.9718,68.1656,61.4314,2.3043,56.7345,58.0
37.325,64.1152,19.799,0.025,0.033,45.9718,68.1656,61.4314,2.3766,55.6364,58.0
90.2,64.1152,19.3499,0.025,0.0336,44.8426,69.2097,61.4314,2.2802,59.7408,58.0
100.0,63.1071,19.0143,0.025,0.0336,47.7113,67.3375,61.4314,2.3284,59.7408,58.0
46.135,64.2052,18.7571,0.025,0.035,45.9412,68.3636,61.4314,2.3725,57.6346,58.0
89.23,64.2052,18.6329,0.025,0.0391,44.568,69.2097,61.4314,2.2842,56.4644,58.0
100.0,63.2871,18.5294,0.025,0.0344,46.9483,67.9676,61.4314,2.3043,59.9208,58.0
42.44,63.2871,18.3599,0.025,0.0336,46.9483,67.9676,61.4314,2.3806,59.0027,58.0
100.0,63.2871,18.2337,0.025,0.0342,46.0328,68.9577,61.4314,2.3123,57.0945,58.0
88.255,62.5491,18.0444,0.025,0.0342,48.6878,67.4095,61.4314,2.3404,59.8308,58.0
56.735,64.0072,17.945,0.025,0.0335,45.9412,69.2817,61.4314,2.3404,56.1044,58.0
100.0,64.0072,17.8168,0.025,0.0335,47.345,68.5617,61.4314,2.3083,57.8326,58.0
62.69,63.1971,17.6986,0.025,0.0335,49.3287,67.6976,61.4314,2.3806,59.7408,58.0
81.935,63.1971,17.7726,0.025,0.0327,47.4061,69.2817,61.4314,2.2842,55.6364,58.0
100.0,63.1971,17.7155,0.025,0.0339,49.6644,68.1656,61.4314,2.3043,59.3627,58.0
52.715,63.1971,17.7155,0.025,0.0339,49.6644,68.1656,61.4314,2.3525,59.3627,58.0
100.0,63.1971,17.8616,0.025,0.0339,49.6644,68.1656,61.4314,2.3083,55.6364,58.0
87.895,63.1971,17.8616,0.025,0.0347,53.2044,68.1656,61.4314,2.3444,56.9145,58.0
56.18,64.4753,18.1428,0.025,0.0342,50.8851,69.2817,61.4314,2.3444,60.2808,58.0
100.0,63.6472,18.1428,0.025,0.0342,52.472,68.4536,61.4314,2.3043,57.3645,58.0
59.0,63.6472,18.4209,0.025,0.0347,53.8148,68.4536,61.4314,2.3605,55.4563,58.0
73.36,64.6553,18.4209,0.025,0.0347,51.6785,69.2817,61.4314,2.3083,58.9127,58.0
100.0,63.6472,18.4964,0.025,0.0327,54.3946,68.1296,61.4314,2.3123,58.9127,58.0
42.24,64.6553,18.6335,0.025,0.0327,54.3946,68.1296,61.4314,2.3846,58.9127,58.0
100.0,64.6553,18.9861,0.025,0.0327,54.3946,68.9217,61.4314,2.3123,56.1944,58.0
87.325,63.8272,19.0551,0.025,0.0339,57.3853,67.4995,61.4314,2.3485,56.1944,58.0
46.015,65.2853,19.3312,0.025,0.0339,54.3335,69.3537,61.4314,2.3806,58.2826,58.0
100.0,65.2853,19.4692,0.025,0.0327,56.1341,68.5617,61.4314,2.3204,60.7309,58.0
53.585,65.2853,19.6073,0.025,0.0327,58.1482,67.7696,61.4314,2.3926,60.7309,58.0
76.295,65.2853,19.6073,0.025,0.0327,55.6763,69.2817,61.4314,2.2923,59.6508,58.0
100.0,65.2853,19.6763,0.025,0.0321,58.3008,68.0576,61.4314,2.3083,57.7246,58.0
34.895,65.2853,19.8143,0.025,0.037,58.3008,68.0576,61.4314,2.3886,57.7246,58.0
96.8,65.2853,19.9524,0.025,0.037,57.2022,69.1197,61.4314,2.3123,55.6364,58.0
75.005,65.2853,20.0904,0.025,0.0356,60.7728,67.2115,61.4314,2.3886,55.6364,58.0
55.465,66.5635,20.2975,0.025,0.0365,56.6834,69.4437,61.4314,2.3444,55.6364,58.0
100.0,65.4834,20.2975,0.025,0.0359,59.2774,68.1296,61.4314,2.3043,55.6364,58.0
34.835,65.4834,20.4355,0.025,0.0377,59.9488,68.1296,61.4314,2.3806,55.6364,58.0
87.1,65.4834,20.5735,0.025,0.0361,57.3243,69.1557,61.4314,2.3083,55.6364,58.0
96.95,65.4834,20.7116,0.025,0.0306,61.2305,67.4095,61.4314,2.3525,57.0945,58.0
38.135,66.5635,20.8496,0.025,0.0361,57.8431,69.2817,61.4314,2.3485,57.0945,58.0
100.0,66.5635,20.9186,0.025,0.0368,60.3455,68.4176,61.4314,2.3284,58.8227,58.0
60.67,65.8434,21.0567,0.025,0.0345,62.7564,68.4176,61.4314,2.3966,59.4527,58.0
26.135,66.9415,21.0567,0.025,0.0367,60.1014,69.4798,61.4314,2.3886,58.1926,58.0
100.0,66.0234,21.1947,0.025,0.048,64.7095,67.8596,61.4314,2.3083,60.7309,58.0
7.09,67.0315,21.3328,0.025,0.0506,64.7095,67.8596,61.4314,2.3966,58.7327,58.0
100.0,67.0315,21.4708,0.025,0.0571,63.6109,68.6877,61.4314,2.3043,55.5464,54.0
56.125,67.0315,21.5398,0.025,0.0457,64.9231,67.4635,61.4314,2.4328,54.6463,54.0
44.03,68.1296,21.7756,0.025,0.0487,60.5286,69.2457,61.4314,2.3886,53.1881,54.0
100.0,67.3915,21.9146,0.025,0.0519,63.2447,68.3636,61.4314,2.3485,54.7363,54.0
61.9,67.3915,22.0536,0.025,0.0406,64.8011,67.4995,61.4314,2.4649,53.4762,54.0
55.12,69.2277,22.5033,0.025,0.0423,73.0713,69.8038,61.4314,2.3645,54.1962,54.0
100.0,69.2277,22.7833,0.025,0.0077,65.7776,68.6517,61.4314,2.3806,53.4762,54.0
5.565,69.2277,23.6629,0.025,0.0423,65.7776,68.6517,61.4314,2.4729,54.1962,54.0
95.6,69.2277,24.0434,0.025,0.0423,63.6109,68.6517,61.4314,2.3766,54.1962,54.0
56.675,69.2277,24.6639,0.025,0.0513,65.8386,67.6616,61.4314,2.4689,54.1962,54.0
15.44,70.6859,25.075,0.025,0.0609,63.1226,69.3537,61.4314,2.4609,54.1962,54.0
0.0,69.9478,25.6398,0.025,0.0515,65.8997,68.1296,61.4314,2.489,54.1962,54.0
86.05,69.9478,25.9804,0.025,0.05,67.4256,68.1296,61.4314,2.4127,54.1962,54.0
0.0,69.9478,26.5748,0.025,0.0464,66.388,68.1296,61.4314,2.4809,54.1962,54.0
100.0,69.9478,26.764,0.025,0.0539,68.4021,68.1296,61.4314,2.3685,54.1962,54.0
41.125,70.9559,27.4506,0.025,0.0576,65.8081,68.1296,61.4314,2.4809,53.4762,54.0
49.605,72.072,27.7735,0.025,0.0466,61.7798,69.7498,61.4314,2.4207,53.4762,54.0
100.0,70.9559,28.0148,0.025,0.0506,65.8081,68.2916,61.4314,2.3766,54.2862,54.0
29.23,70.9559,28.1411,0.025,0.058,65.8081,68.2916,61.4314,2.4769,54.2862,54.0
57.505,71.964,28.1715,0.025,0.0573,62.2376,69.6058,61.4314,2.4127,53.4762,54.0
95.88,70.2358,28.5828,0.025,0.0477,68.7683,67.1755,61.4314,2.4127,54.1962,54.0
1.815,71.694,28.709,0.025,0.0477,63.8245,69.1197,61.4314,2.4809,54.1962,54.0
100.0,71.694,28.422,0.025,0.0489,66.8762,68.0036,61.4314,2.4006,54.1962,54.0
20.855,71.694,28.696,0.025,0.0489,65.8997,68.0036,61.4314,2.4729,54.1962,54.0
83.505,72.8821,28.9015,0.025,0.0489,64.0076,69.2457,61.4314,2.3645,54.1962,54.0
62.975,71.694,29.3456,0.025,0.0518,68.8294,67.5356,61.4314,2.4849,54.1962,54.0
32.49,72.432,29.6586,0.025,0.0406,63.4583,69.4077,61.4314,2.4649,54.1962,54.0
100.0,72.432,29.5373,0.025,0.0477,65.8997,68.3276,61.4314,2.3846,54.1962,54.0
6.61,72.432,29.5901,0.025,0.0469,65.8997,68.3276,61.4314,2.4769,54.1962,54.0
93.845,72.432,30.2626,0.025,0.0451,64.679,69.0117,61.4314,2.3766,54.1962,54.0
41.555,71.694,29.9029,0.025,0.0434,68.5547,67.5356,61.4314,2.4809,54.1962,54.0
45.19,72.7921,29.9029,0.025,0.0434,63.4278,69.2097,61.4314,2.4287,52.9181,54.0
75.38,72.7921,30.0222,0.025,0.0406,62.3902,69.2097,61.4314,2.3485,54.4662,54.0
96.745,70.8659,30.0222,0.025,0.0406,69.8059,67.1755,61.4314,2.3806,54.4662,54.0
8.675,70.8659,30.0222,0.025,0.0399,65.8997,68.1656,61.4314,2.4809,54.4662,54.0
55.69,71.964,29.9029,0.025,0.0406,63.3972,69.6058,61.4314,2.3886,54.4662,54.0
100.0,70.6859,29.724,0.025,0.0387,65.9302,67.8956,61.4314,2.3846,52.8281,54.0
6.145,70.6859,29.5426,0.025,0.0387,65.9302,67.8956,61.4314,2.4809,54.0162,54.0
62.665,72.162,29.6586,0.025,0.037,63.1226,69.6058,61.4314,2.3685,55.7264,54.0
100.0,70.6859,29.416,0.025,0.037,67.8528,67.8596,61.4314,2.3806,54.3762,54.0
23.13,70.6859,29.416,0.025,0.0403,67.8528,67.8596,61.4314,2.4809,54.3762,54.0
28.235,71.604,29.3456,0.025,0.0367,64.0992,69.6418,61.4314,2.4247,54.3762,54.0
100.0,70.3258,29.3329,0.025,0.0367,65.3199,68.4897,61.4314,2.3565,53.6562,54.0
52.23,70.3258,29.0864,0.025,0.0367,68.2495,67.3375,61.4314,2.4849,54.1962,54.0
79.67,70.3258,29.0687,0.025,0.0367,64.0686,69.2457,61.4314,2.3806,54.1962,54.0
100.0,70.3258,28.8603,0.025,0.0359,65.8386,68.4176,61.4314,2.3806,54.1962,54.0
53.115,70.3258,28.8983,0.025,0.0359,66.8762,68.4176,61.4314,2.4769,54.1962,54.0
74.56,70.3258,28.8708,0.025,0.0318,64.5569,68.4176,61.4314,2.3966,54.1962,54.0
100.0,69.4077,28.7436,0.025,0.0333,67.4866,68.4176,61.4314,2.4006,54.1962,54.0
42.165,69.4077,28.648,0.025,0.0333,65.1062,68.4176,61.4314,2.4649,54.1962,54.0
100.0,69.4077,28.5839,0.025,0.0327,65.8692,68.4176,61.4314,2.3806,54.1962,54.0
68.31,69.4077,28.3548,0.025,0.0327,68.4937,67.5356,61.4314,2.4849,54.1962,54.0
73.44,69.4077,28.3149,0.025,0.0327,64.679,69.2457,61.4314,2.4006,54.1962,54.0
100.0,68.4897,28.2066,0.025,0.031,68.1275,67.8056,61.4314,2.4167,54.1962,54.0
51.26,69.4978,27.9443,0.025,0.0324,65.1062,68.7597,61.4314,2.4649,54.1962,54.0
100.0,69.4978,27.7476,0.025,0.0312,65.8692,68.7597,61.4314,2.3846,54.1962,54.0
75.82,68.3996,27.6318,0.025,0.0312,67.1509,67.7336,61.4314,2.4769,54.1962,54.0
38.205,69.1377,27.3015,0.025,0.0312,64.4959,69.0477,61.4314,2.4729,54.1962,54.0
100.0,69.1377,27.1694,0.025,0.0341,65.4114,69.0477,61.4314,2.3846,54.1962,54.0
76.74,68.1296,27.0462,0.025,0.0359,68.6463,67.3375,61.4314,2.489,54.1962,54.0
51.685,69.3177,27.0462,0.025,0.0359,64.2517,69.2457,61.4314,2.4328,54.1962,54.0
100.0,69.3177,26.9861,0.025,0.0364,65.8386,69.2457,61.4314,2.3966,54.1962,54.0
54.21,69.3177,27.1257,0.025,0.0373,67.5476,68.0036,61.4314,2.4809,54.1962,54.0
85.53,69.3177,26.9907,0.025,0.0359,64.1907,69.2817,61.4314,2.4127,53.4762,54.0
100.0,68.0396,27.1293,0.025,0.035,68.0664,67.6976,61.4314,2.4328,53.4762,54.0
43.595,69.3177,27.2654,0.025,0.0355,64.8011,69.2457,61.4314,2.4729,54.4662,54.0
100.0,68.3996,27.405,0.025,0.0355,65.8997,68.4897,61.4314,2.3966,53.8362,54.0
41.365,68.3996,27.405,0.025,0.0316,67.5171,68.4897,61.4314,2.4769,54.4662,54.0
100.0,68.3996,27.405,0.025,0.0316,65.5335,68.4897,61.4314,2.4167,54.4662,54.0
97.965,68.3996,27.2679,0.025,0.035,70.0195,67.3015,61.4314,2.4247,54.4662,54.0
9.1,69.1377,27.4065,0.025,0.0345,66.449,68.3276,61.2097,2.509,54.1962,54.0
86.63,69.1377,27.4065,0.025,0.0341,64.0992,69.2457,61.2097,2.3806,54.1962,54.0
100.0,68.2196,27.6842,0.025,0.0341,69.3482,67.8056,61.2097,2.3806,54.9163,54.0
40.835,68.2196,28.0338,0.025,0.0349,68.0359,67.8056,61.2097,2.509,54.2862,54.0
43.705,69.9478,28.0338,0.025,0.0349,63.1226,69.7498,61.2097,2.4649,54.2862,54.0
100.0,68.4897,28.1738,0.025,0.0361,66.9983,68.3276,61.2097,2.4127,53.4762,54.0
64.62,68.4897,28.1738,0.025,0.0342,69.3482,67.3735,61.2097,2.505,54.4662,54.0
21.99,69.4978,28.0338,0.025,0.0342,65.2283,69.0477,61.2097,2.501,54.4662,54.0
100.0,69.4978,28.0338,0.025,0.0353,65.2283,69.0477,61.2097,2.4127,53.6562,54.0
100.0,68.0396,27.9638,0.025,0.037,70.9046,67.1755,61.2097,2.4488,54.1962,54.0
36.98,69.1377,27.9638,0.025,0.0349,66.7847,68.0576,61.2097,2.4849,54.1962,54.0
54.055,69.8578,27.9638,0.025,0.0353,63.8855,69.6058,61.2097,2.3966,54.1962,54.0
100.0,68.8497,28.0338,0.025,0.0353,67.4256,68.2916,61.2097,2.4047,54.1962,54.0
40.985,68.8497,28.1738,0.025,0.0353,68.4632,67.3375,61.2097,2.5211,53.5662,54.0
41.97,69.7678,28.3138,0.025,0.0353,64.5264,69.2457,61.2097,2.4769,54.2862,54.0
93.47,69.7678,28.3138,0.025,0.0359,65.4114,69.2457,61.2097,2.3806,54.2862,54.0
100.0,68.3096,28.3098,0.025,0.0352,69.2566,67.8056,61.2097,2.3886,54.2862,54.0
21.77,68.3096,28.3098,0.025,0.0361,66.9983,67.8056,61.2097,2.5171,53.6562,54.0
68.615,69.5878,28.3098,0.025,0.0318,63.5804,69.5518,61.2097,2.3846,53.6562,54.0
100.0,68.0396,28.3098,0.025,0.0318,68.4937,68.0036,61.2097,2.3886,54.5563,54.0
72.415,68.0396,28.3098,0.025,0.0347,68.4937,68.0036,61.2097,2.5171,53.4762,54.0
37.05,69.2277,28.5979,0.025,0.0342,65.8386,68.0036,61.2097,2.513,53.4762,54.0
69.8,69.2277,28.8839,0.025,0.0336,65.8386,69.4077,61.2097,2.4247,54.2862,54.0
89.38,67.9496,29.3899,0.025,0.0295,71.1792,67.3375,61.2097,2.505,54.2862,54.0
24.455,69.8578,29.3899,0.025,0.0373,65.3809,69.5518,61.2097,2.505,54.2862,48.0
100.0,68.7597,29.5338,0.025,0.042,67.2425,68.6517,61.2097,2.4649,54.2862,48.0
23.485,68.7597,29.3863,0.025,0.0451,70.4773,68.6517,61.2097,2.5492,53.0981,48.0
100.0,68.7597,29.0969,0.025,0.0536,57.721,69.4077,61.2097,2.501,48.3996,48.0
25.045,68.7597,28.9549,0.025,0.044,61.8714,68.4536,61.2097,2.6174,51.2079,48.0
100.0,68.7597,28.8839,0.025,0.032,61.8714,68.4536,61.2097,2.4809,51.748,48.0
0.0,68.7597,28.7419,0.025,0.0307,61.8714,68.4536,61.2097,2.6094,51.748,48.0
77.475,68.7597,28.743,0.025,0.0457,61.8714,69.8758,61.2097,2.4609,51.748,48.0
36.31,67.7516,28.743,0.025,0.0435,65.8386,67.9676,61.2097,2.6174,51.748,48.0
19.05,69.4077,28.743,0.025,0.0059,58.0567,70.6679,61.2097,2.5612,49.5698,48.0
0.0,66.5635,28.886,0.025,0.0057,58.0567,69.1557,61.2097,2.6375,48.1296,48.0
100.0,67.3015,28.886,0.025,0.0324,65.4114,67.8596,61.2097,2.501,51.3879,48.0
31.22,69.6778,28.886,0.025,0.0274,59.3384,70.0738,61.2097,2.5452,52.108,48.0
100.0,68.7597,28.886,0.025,0.0332,61.6883,69.1197,61.2097,2.4488,52.108,48.0
89.175,68.7597,29.03,0.025,0.0315,65.9302,67.9316,61.2097,2.505,52.108,48.0
29.23,68.7597,29.1739,0.025,0.0355,63.5804,68.7597,61.2097,2.5612,52.108,48.0
100.0,68.7597,29.2459,0.025,0.0297,55.5543,68.7597,61.2097,2.4528,48.0396,48.0
100.0,68.7597,29.3899,0.025,0.0284,59.491,68.7597,61.2097,2.4849,51.0279,48.0
5.935,70.1458,29.5338,0.025,0.0272,64.8011,68.7597,61.2097,2.5692,53.1881,48.0
64.09,70.1458,29.6778,0.025,0.0258,63.3667,70.0738,61.2097,2.4649,53.8362,48.0
100.0,68.8497,29.6778,0.025,0.0226,66.8152,67.4995,61.2097,2.505,51.0279,48.0
100.0,68.8497,29.8217,0.025,0.0208,55.7068,69.4077,61.2097,2.4609,48.3996,48.0
100.0,68.8497,29.8217,0.025,0.0185,61.2305,68.3636,61.2097,2.4609,51.748,48.0
36.79,67.6616,27.6842,0.025,0.0234,62.146,68.3636,61.2097,2.5933,51.0279,48.0
76.23,67.6616,27.3337,0.025,0.0223,57.3548,70.0378,61.2097,2.4328,51.0279,48.0
100.0,66.7615,26.0736,0.025,0.0243,58.8807,68.6517,61.2097,2.4689,49.8398,48.0
100.0,66.7615,25.3036,0.025,0.0223,55.7679,68.6517,61.2097,2.4809,48.9397,48.0
59.55,68.0396,24.6244,0.025,0.0269,55.0355,68.6517,61.2097,2.5371,48.9397,48.0
100.0,66.9415,24.2694,0.025,0.0246,55.0355,68.6517,61.2097,2.4609,48.1296,48.0
93.445,66.9415,24.4954,0.025,0.0269,53.0213,69.5518,61.2097,2.4528,48.1296,48.0
100.0,66.9415,24.0965,0.025,0.0127,56.1646,67.9676,61.2097,2.4849,47.4095,48.0
96.015,66.9415,24.4954,0.025,0.0072,53.3265,69.4798,61.2097,2.4408,48.6697,48.0
100.0,66.9415,24.6393,0.025,0.0275,56.6224,67.9676,61.2097,2.4368,48.6697,48.0
100.0,66.9415,24.7113,0.025,0.0251,55.2186,67.9676,61.2097,2.4729,48.1296,48.0
100.0,66.9415,24.5254,0.025,0.0255,53.4791,69.3177,61.2097,2.4287,48.1296,48.0
100.0,65.9334,23.882,0.025,0.0271,56.4393,67.9676,61.2097,2.4568,48.1296,48.0
100.0,66.9415,23.739,0.025,0.0461,54.242,69.2817,61.2097,2.4207,48.1296,48.0
